marker,LOD,trait
rs50669985,2.85281600694661,Rasrelated associated with diabetes UTVGXHEL1014
rs3660608,2.95797590125541,Rasrelated associated with diabetes UTVGXHEL1014
rs227732235,3.0312670202358545,Rasrelated associated with diabetes UTVGXHEL1014
rs49584259,3.0312670202358545,Rasrelated associated with diabetes UTVGXHEL1014
rs36313151,2.8887880326512985,Rasrelated associated with diabetes UTVGXHEL1014
rs49045432,2.8850648047158973,Rasrelated associated with diabetes UTVGXHEL1014
rs32226644,2.8850648047158973,Rasrelated associated with diabetes UTVGXHEL1014
rs32380196,2.761113534769639,Rasrelated associated with diabetes UTVGXHEL1014
rs31700395,2.77235674914762,Rasrelated associated with diabetes UTVGXHEL1014
rs49079801,2.7567950612978827,Rasrelated associated with diabetes UTVGXHEL1014
rs32300806,2.612659615439614,Rasrelated associated with diabetes UTVGXHEL1014
rs13482547,2.8701186438490858,Rasrelated associated with diabetes UTVGXHEL1014
rs32490727,2.665550494727865,Rasrelated associated with diabetes UTVGXHEL1014
rs32010938,2.5617013479598865,Rasrelated associated with diabetes UTVGXHEL1014
rs6350909,2.92011732317684,Rasrelated associated with diabetes UTVGXHEL1014
rs212881033,2.6517668950574174,Rasrelated associated with diabetes UTVGXHEL1014
rs31583755,2.6517668950574174,Rasrelated associated with diabetes UTVGXHEL1014
rs31064085,2.648936084230067,Rasrelated associated with diabetes UTVGXHEL1014
rs31691968,2.8408764709556635,Rasrelated associated with diabetes UTVGXHEL1014
rs31075737,2.835686830603437,Rasrelated associated with diabetes UTVGXHEL1014
rs13482610,3.751805196478629,Rasrelated associated with diabetes UTVGXHEL1014
rs49652551,5.940934183678256,Rasrelated associated with diabetes UTVGXHEL1014
rs31222130,5.913343808310837,Rasrelated associated with diabetes UTVGXHEL1014
rs31253048,5.913343808310837,Rasrelated associated with diabetes UTVGXHEL1014
rs31265809,5.914860236259204,Rasrelated associated with diabetes UTVGXHEL1014
rs31983867,6.700908603298895,Rasrelated associated with diabetes UTVGXHEL1014
rs31282592,4.39518401461588,Rasrelated associated with diabetes UTVGXHEL1014
rs219855098,4.39518401461588,Rasrelated associated with diabetes UTVGXHEL1014
rs13482635,4.992455453394515,Rasrelated associated with diabetes UTVGXHEL1014
rs50179665,4.992455453394515,Rasrelated associated with diabetes UTVGXHEL1014
rs31355248,5.848157937971814,Rasrelated associated with diabetes UTVGXHEL1014
rs32452397,5.848157937971814,Rasrelated associated with diabetes UTVGXHEL1014
rs31877418,6.110622477499112,Rasrelated associated with diabetes UTVGXHEL1014
rs32192299,6.140944617897382,Rasrelated associated with diabetes UTVGXHEL1014
rs6157661,6.600022815812421,Rasrelated associated with diabetes UTVGXHEL1014
rs31836847,6.590974947215631,Rasrelated associated with diabetes UTVGXHEL1014
rs32376902,6.558773048234196,Rasrelated associated with diabetes UTVGXHEL1014
rs46158902,6.567405569484473,Rasrelated associated with diabetes UTVGXHEL1014
rs13482643,5.964114006525188,Rasrelated associated with diabetes UTVGXHEL1014
rs31407641,5.783908085766132,Rasrelated associated with diabetes UTVGXHEL1014
rs31587761,5.783908085766132,Rasrelated associated with diabetes UTVGXHEL1014
rs32226468,5.783908085766132,Rasrelated associated with diabetes UTVGXHEL1014
rs48013301,5.288006308685472,Rasrelated associated with diabetes UTVGXHEL1014
rs32174864,5.300664719426391,Rasrelated associated with diabetes UTVGXHEL1014
rs31598194,4.950778731867969,Rasrelated associated with diabetes UTVGXHEL1014
rs31985309,4.950778731867969,Rasrelated associated with diabetes UTVGXHEL1014
rs31507618,4.808622758395433,Rasrelated associated with diabetes UTVGXHEL1014
UNC150297789,4.863170098111457,Rasrelated associated with diabetes UTVGXHEL1014
rs6342608,4.901357660372473,Rasrelated associated with diabetes UTVGXHEL1014
rs46815278,4.209876633201423,Rasrelated associated with diabetes UTVGXHEL1014
rs31676349,3.845137085338565,Rasrelated associated with diabetes UTVGXHEL1014
rs31799530,3.845137085338565,Rasrelated associated with diabetes UTVGXHEL1014
rs50633051,2.9047748258857284,Rasrelated associated with diabetes UTVGXHEL1014
rs31598200,2.9047748258857284,Rasrelated associated with diabetes UTVGXHEL1014
rs48898234,3.942036951231809,Rasrelated associated with diabetes UTVGXHEL1014
rs31905364,3.942036951231809,Rasrelated associated with diabetes UTVGXHEL1014
rs32287898,3.975200852702408,Rasrelated associated with diabetes UTVGXHEL1014
rs48855556,3.838256412966413,Rasrelated associated with diabetes UTVGXHEL1014
rs13482677,3.103325724802403,Rasrelated associated with diabetes UTVGXHEL1014
rs31723516,3.111492681102407,Rasrelated associated with diabetes UTVGXHEL1014
rs31952249,3.103326170240471,Rasrelated associated with diabetes UTVGXHEL1014
rs32034709,2.7975549202512315,Rasrelated associated with diabetes UTVGXHEL1014
rs13482681,2.7975549202512315,Rasrelated associated with diabetes UTVGXHEL1014
rs31753779,2.7404553729128875,Rasrelated associated with diabetes UTVGXHEL1014
rs31886928,3.32880621094045,Rasrelated associated with diabetes UTVGXHEL1014
rs31825821,3.0225167976663343,Rasrelated associated with diabetes UTVGXHEL1014
rs13482686,3.0225167976663343,Rasrelated associated with diabetes UTVGXHEL1014
rs32492172,3.005305147652924,Rasrelated associated with diabetes UTVGXHEL1014
rs52712449,3.192656816836688,Rasrelated associated with diabetes UTVGXHEL1014
rs13482691,3.4016823992641787,Rasrelated associated with diabetes UTVGXHEL1014
rs47190796,2.4913507685928837,Rasrelated associated with diabetes UTVGXHEL1014
rs31656818,2.520997478942354,Rasrelated associated with diabetes UTVGXHEL1014
rs31860589,2.502098058883778,Rasrelated associated with diabetes UTVGXHEL1014
rs6405854,2.502098058883778,Rasrelated associated with diabetes UTVGXHEL1014
rs31897815,3.229241867117379,Rasrelated associated with diabetes UTVGXHEL1014
rs32098314,3.680123896123638,Rasrelated associated with diabetes UTVGXHEL1014
rs13482693,3.6591699836117737,Rasrelated associated with diabetes UTVGXHEL1014
rs3671711,4.164224684342369,Rasrelated associated with diabetes UTVGXHEL1014
rs3707587,4.164224684342369,Rasrelated associated with diabetes UTVGXHEL1014
rs52243480,4.549531148037553,Rasrelated associated with diabetes UTVGXHEL1014
rs39243159,4.691261113993616,Rasrelated associated with diabetes UTVGXHEL1014
rs31905082,3.2597949595230724,Rasrelated associated with diabetes UTVGXHEL1014
rs45724759,2.347863565377105,Rasrelated associated with diabetes UTVGXHEL1014
rs29533489,3.085569457559976,Rasrelated associated with diabetes UTVGXHEL1014
rs33127430,3.085569457559976,Rasrelated associated with diabetes UTVGXHEL1014
rs30715327,3.085569457559976,Rasrelated associated with diabetes UTVGXHEL1014
rs32347464,3.0569825535536945,Rasrelated associated with diabetes UTVGXHEL1014
rs33724819,3.030982734598984,Rasrelated associated with diabetes UTVGXHEL1014
rs108127045,3.030982734598984,Rasrelated associated with diabetes UTVGXHEL1014
UNC170011199,3.030982734598984,Rasrelated associated with diabetes UTVGXHEL1014
rs33566637,2.3028217209882413,Rasrelated associated with diabetes UTVGXHEL1014
rs48872651,2.719413671466852,Rasrelated associated with diabetes UTVGXHEL1014
rs50096855,2.39141608812145,Rasrelated associated with diabetes UTVGXHEL1014
rs33268301,2.39141608812145,Rasrelated associated with diabetes UTVGXHEL1014
rs13483110,2.39141608812145,Rasrelated associated with diabetes UTVGXHEL1014
rs49471681,2.39141608812145,Rasrelated associated with diabetes UTVGXHEL1014
rs13483125,3.099121400343076,Rasrelated associated with diabetes UTVGXHEL1014
rs50548326,3.157490786359483,Rasrelated associated with diabetes UTVGXHEL1014
rs33088086,3.157490786359483,Rasrelated associated with diabetes UTVGXHEL1014
rs49186648,2.761736936433109,Rasrelated associated with diabetes UTVGXHEL1014
rs33590589,2.761736936433109,Rasrelated associated with diabetes UTVGXHEL1014
rs33610016,2.939062001057867,Rasrelated associated with diabetes UTVGXHEL1014
rs33099276,3.5197366907211904,Rasrelated associated with diabetes UTVGXHEL1014
rs48066422,3.31549135627334,Rasrelated associated with diabetes UTVGXHEL1014
rs33622674,3.31549135627334,Rasrelated associated with diabetes UTVGXHEL1014
rs33449738,3.7161704896831886,Rasrelated associated with diabetes UTVGXHEL1014
rs52450134,3.38312890419381,Rasrelated associated with diabetes UTVGXHEL1014
rs33247123,3.38312890419381,Rasrelated associated with diabetes UTVGXHEL1014
rs48019822,3.381878400715783,Rasrelated associated with diabetes UTVGXHEL1014
rs33106246,3.4419046952585197,Rasrelated associated with diabetes UTVGXHEL1014
rs46717109,3.4419046952585197,Rasrelated associated with diabetes UTVGXHEL1014
rs6291343,3.0502233068421165,Rasrelated associated with diabetes UTVGXHEL1014
rs29755289,3.070695719213158,Rasrelated associated with diabetes UTVGXHEL1014
rs50546645,3.0502230956415373,Rasrelated associated with diabetes UTVGXHEL1014
rs108742400,3.068116962183305,Rasrelated associated with diabetes UTVGXHEL1014
rs29747083,3.068116962183305,Rasrelated associated with diabetes UTVGXHEL1014
rs33409631,3.086436716068517,Rasrelated associated with diabetes UTVGXHEL1014
rs49318725,3.086436716068517,Rasrelated associated with diabetes UTVGXHEL1014
rs49355763,2.9446132043427653,Rasrelated associated with diabetes UTVGXHEL1014
rs29501196,2.718001299455673,Rasrelated associated with diabetes UTVGXHEL1014
rs33213856,2.56394946751814,Rasrelated associated with diabetes UTVGXHEL1014
rs33266347,2.7187480192544142,Rasrelated associated with diabetes UTVGXHEL1014
rs50707939,2.514489045907878,Rasrelated associated with diabetes UTVGXHEL1014
rs6240957,2.4517117477303594,Rasrelated associated with diabetes UTVGXHEL1014
rs13483369,2.749391705544379,Rasrelated associated with diabetes UTVGXHEL1014
rs13483378,3.1062813375900498,Rasrelated associated with diabetes UTVGXHEL1014
rs29734505,3.0841574494865225,Rasrelated associated with diabetes UTVGXHEL1014
rs50365956,3.4799818562430493,Rasrelated associated with diabetes UTVGXHEL1014
rs29629484,3.4799818562430493,Rasrelated associated with diabetes UTVGXHEL1014
rs231278170,3.40884908139322,Rasrelated associated with diabetes UTVGXHEL1014
rs30007478,2.3227935146136063,Rasrelated associated with diabetes UTVGXHEL1014
rs38013414,2.5117925789395628,Rasrelated associated with diabetes UTVGXHEL1014
rs3718618,2.5170070383254344,Rasrelated associated with diabetes UTVGXHEL1014
rs50446650,2.5170070383254344,Rasrelated associated with diabetes UTVGXHEL1014
rs30108189,3.4277870750729806,Rasrelated associated with diabetes UTVGXHEL1014
rs29679218,3.0161423493096344,Rasrelated associated with diabetes UTVGXHEL1014
rs13483426,2.744721913719432,Rasrelated associated with diabetes UTVGXHEL1014
rs50596970,2.744721913719432,Rasrelated associated with diabetes UTVGXHEL1014
rs13483427,2.744721913719432,Rasrelated associated with diabetes UTVGXHEL1014
rs37962335,2.737837984557952,Rasrelated associated with diabetes UTVGXHEL1014
rs36660212,2.75979870434475,Rasrelated associated with diabetes UTVGXHEL1014
rs48285979,2.75979870434475,Rasrelated associated with diabetes UTVGXHEL1014
rs3663078,3.9903554264759977,Rasrelated associated with diabetes UTVGXHEL1014
rs29947472,3.894994319992905,Rasrelated associated with diabetes UTVGXHEL1014
rs36759246,3.894994319992905,Rasrelated associated with diabetes UTVGXHEL1014
rs29930153,2.5780751246804647,Rasrelated associated with diabetes UTVGXHEL1014
rs48660991,2.853263909886614,Rasrelated associated with diabetes UTVGXHEL1014
rs13483466,2.8768836724808025,Rasrelated associated with diabetes UTVGXHEL1014
rs29723048,2.82090069676011,Rasrelated associated with diabetes UTVGXHEL1014
rs3703866,3.19865514771214,Rasrelated associated with diabetes UTVGXHEL1014
rs29882288,5.4514636509492975,Rasrelated associated with diabetes UTVGXHEL1014
rs46393958,3.292448901642428,Rasrelated associated with diabetes UTVGXHEL1014
rs29667966,3.0913070483604863,Rasrelated associated with diabetes UTVGXHEL1014
rs30129861,3.396310143688811,Rasrelated associated with diabetes UTVGXHEL1014
rs3671719,3.396310143688811,Rasrelated associated with diabetes UTVGXHEL1014
rs52291314,3.396310143688811,Rasrelated associated with diabetes UTVGXHEL1014
rs29724441,3.464089898208851,Rasrelated associated with diabetes UTVGXHEL1014
rs13483484,3.670918521697128,Rasrelated associated with diabetes UTVGXHEL1014
rs29932748,4.105690282177971,Rasrelated associated with diabetes UTVGXHEL1014
rs48107432,4.465297814927796,Rasrelated associated with diabetes UTVGXHEL1014
rs50036435,4.367783747857469,Rasrelated associated with diabetes UTVGXHEL1014
rs37900754,4.234247524540104,Rasrelated associated with diabetes UTVGXHEL1014
rs30488981,2.7255431647262167,Rasrelated associated with diabetes UTVGXHEL1014
rs30487561,2.7255431647262167,Rasrelated associated with diabetes UTVGXHEL1014
rs47647099,2.742025686545408,Rasrelated associated with diabetes UTVGXHEL1014
rs49762567,2.742025686545408,Rasrelated associated with diabetes UTVGXHEL1014
rs31994637,2.640302584623549,Rasrelated associated with diabetes UTVGXHEL1014
rs13476045,2.493942106865834,Rasrelated associated with diabetes UTVGXHEL1014
rs31935680,2.4598681067945485,Rasrelated associated with diabetes UTVGXHEL1014
rs3685919,2.4598681067945485,Rasrelated associated with diabetes UTVGXHEL1014
rs6319405,2.4598681067945485,Rasrelated associated with diabetes UTVGXHEL1014
rs3710646,2.4598681067945485,Rasrelated associated with diabetes UTVGXHEL1014
rs30584583,2.4598681067945485,Rasrelated associated with diabetes UTVGXHEL1014
rs51800183,2.480463375766629,Rasrelated associated with diabetes UTVGXHEL1014
rs3663708,2.6582710975231647,Rasrelated associated with diabetes UTVGXHEL1014
rs31007558,2.6582710975231647,Rasrelated associated with diabetes UTVGXHEL1014
rs30727085,2.6582710975231647,Rasrelated associated with diabetes UTVGXHEL1014
rs230640887,2.580726291345929,Rasrelated associated with diabetes UTVGXHEL1014
rs237885247,2.549862025797492,Rasrelated associated with diabetes UTVGXHEL1014
rs48962291,3.368858079663271,Rasrelated associated with diabetes UTVGXHEL1014
rs213804272,3.2481594349785734,Rasrelated associated with diabetes UTVGXHEL1014
rs47085630,3.2481594349785734,Rasrelated associated with diabetes UTVGXHEL1014
rs49565748,3.2481594349785734,Rasrelated associated with diabetes UTVGXHEL1014
rs30561273,3.242742634777485,Rasrelated associated with diabetes UTVGXHEL1014
rs30785490,3.242742634777485,Rasrelated associated with diabetes UTVGXHEL1014
rs32612920,4.390526657732012,Rasrelated associated with diabetes UTVGXHEL1014
rs31573665,4.390526657732012,Rasrelated associated with diabetes UTVGXHEL1014
rs31348531,4.542162523516942,Rasrelated associated with diabetes UTVGXHEL1014
rs33889750,4.086675246749194,Rasrelated associated with diabetes UTVGXHEL1014
rs47026905,4.086675246749194,Rasrelated associated with diabetes UTVGXHEL1014
rs6263067,4.086675246749194,Rasrelated associated with diabetes UTVGXHEL1014
rs32558546,3.859154976585988,Rasrelated associated with diabetes UTVGXHEL1014
rs32101230,3.882062827437946,Rasrelated associated with diabetes UTVGXHEL1014
rs49892902,3.739409671297913,Rasrelated associated with diabetes UTVGXHEL1014
rs8256197,3.739409671297913,Rasrelated associated with diabetes UTVGXHEL1014
rs13459051,4.673868279497769,Rasrelated associated with diabetes UTVGXHEL1014
rs32335588,3.382899415212325,Rasrelated associated with diabetes UTVGXHEL1014
rs32112067,3.382899415212325,Rasrelated associated with diabetes UTVGXHEL1014
rs108035116,3.28072064394762,Rasrelated associated with diabetes UTVGXHEL1014
rs6250833,3.268635296164036,Rasrelated associated with diabetes UTVGXHEL1014
rs37505705,3.23379405030041,Rasrelated associated with diabetes UTVGXHEL1014
rs31762723,3.335794827658512,Rasrelated associated with diabetes UTVGXHEL1014
rs30763126,4.139140693171828,Rasrelated associated with diabetes UTVGXHEL1014
rs33494411,4.139140693171828,Rasrelated associated with diabetes UTVGXHEL1014
rs30766381,6.566605428047908,Rasrelated associated with diabetes UTVGXHEL1014
rs32452440,6.566605428047908,Rasrelated associated with diabetes UTVGXHEL1014
rs37131139,6.628846328066393,Rasrelated associated with diabetes UTVGXHEL1014
rs13476119,5.0564886748387154,Rasrelated associated with diabetes UTVGXHEL1014
rs49289788,5.046891633350642,Rasrelated associated with diabetes UTVGXHEL1014
rs36548506,5.106302607665253,Rasrelated associated with diabetes UTVGXHEL1014
rs37895110,5.174051214004965,Rasrelated associated with diabetes UTVGXHEL1014
rs3691222,5.174051214004965,Rasrelated associated with diabetes UTVGXHEL1014
